city,country,lng,lat
Silsbee,United States,-94.177823,30.343173999999998
Silsoe,United Kingdom,-0.425051,52.009929
Silvalen,Norway,12.272725,65.999093
Silver City,United States,-108.2730095,32.7865775
Silver Spring,United States,-77.0275883625,39.00659391250001
Silverdale,United States,-122.685216,47.652440999999996
Silverstone,United Kingdom,-1.023471,52.077312
Silverthorne,United States,-106.077494,39.635715000000005
Silverton,United States,-115.223784,41.408808
Simbach am Inn,Germany,13.014507,48.264203
Simferopol,Ukraine,34.204470125,45.06608375
Simi Valley,United States,-118.7232005,34.27312316666667
Simpsonville,United States,-82.254845,34.769135666666664
Simrishamn,Sweden,14.153920000000001,55.508076
Sincelejo,Colombia,-75.3843125,9.307483000000001
Sindelfingen,Germany,9.024858,48.715353
Sindelsdorf,Germany,6.839488,51.233821
Singapore,Singapore,103.8167359620852,1.3160927962085314
Singaraja,Indonesia,115.154417,-8.412590999999999
Singen,Germany,8.6964035,48.359124
Sinnar,India,73.972342,19.861977
Sinop,Turkey,35.090083,42.006201000000004
Sint-Genesius-Rode,Belgium,4.386278,50.755722
Sint-Martens-Latem,Belgium,3.621951,51.004481
Sint-Michielsgestel,Netherlands,5.34274,51.646046000000005
Sint-Niklaas,Belgium,4.155642899999999,51.1628412
Sint-Oedenrode,Netherlands,5.482816000000001,51.555844
Sint-Truiden,Belgium,5.198918,50.821415
Sintang,Indonesia,111.513792,0.065035
Sinton,United States,-97.441988,28.121033
Sintra,Portugal,-9.333567,38.836139
Sion,Switzerland,7.378162400000001,46.2336863
Sioux Center,United States,-96.17102249999999,43.082009
Sioux City,United States,-96.39040433333332,42.4949
Sioux Falls,United States,-96.74383522727273,43.53511972727272
Siping,China,124.353014,43.1693635
Sirsa,India,75.044,29.546602000000004
Sirsi,India,74.84277800000001,14.623370000000001
Sirte,Libya,16.601307000000002,31.177486
Sisophon,Cambodia,102.92832299999999,13.580288000000001
Sisseton,United States,-97.0548675,45.637524
Sistov,Bulgaria,25.344541,43.621771
Sitia,Greece,26.102990600000002,35.2062966
Sitka,United States,-135.34683666666666,57.066042333333336
Sitrah,Bahrain,50.614863,26.143399
Sittard,Netherlands,5.849420688888888,50.99950297777778
Sittingbourne,United Kingdom,0.7373706999999999,51.332729099999995
Sittwe,Myanmar,,
Situbondo,Indonesia,114.13930199999999,-7.736297499999999
Siuntio,Finland,24.288204,60.120858999999996
Sivas,Turkey,37.020745000000005,39.7242505
Sjøholt,Norway,6.813548,62.481538
Skagway,United States,-135.308946,59.458657499999994
Skaland,Norway,17.298315,69.445462
Skalica,Slovakia,17.232676,48.847387
Skaneateles,United States,-76.43215500000001,42.978638000000004
Skara,Sweden,13.406742999999999,58.376526
Skarżysko-Kamienna,Poland,20.845695000000003,51.107851000000004
Skedsmo,Norway,11.031594,59.99338
Skegness,United Kingdom,0.332547,53.145038
Skellefteå,Sweden,20.8340325,64.765132
Ski,Norway,10.830438666666666,59.71007766666667
Skien,Norway,9.668970333333332,59.24146973333334
Skierniewice,Poland,20.160375000000002,51.9546005
Skikda,Algeria,6.890708999999999,36.849173
Skillingaryd,Sweden,14.096028,57.463423999999996
Skillman,United States,-74.646704,40.407459
Skipton,United Kingdom,-2.048033666666667,53.95703233333333
Skive,Denmark,8.9845295,56.553933
Skogsvågen,Norway,5.106397,60.269179
Skokie,United States,-87.74986154545455,42.03663490909091
Skolkovo,Russia,37.344156,55.68813600000001
Skopje,North Macedonia,21.42614900769231,41.95939858846153
Skoppum,Norway,10.407239,59.3811105
Skotterud,Norway,12.124673,59.985565
Skudai,Malaysia,103.681862,1.533691
Skutari,Turkey,29.079515,41.023331
Skævinge,Denmark,12.525345,55.754554000000006
Skövde,Sweden,13.85394457142857,58.398064142857145
Skørping,Denmark,9.887522,56.834998
Slagelse,Denmark,11.367545,55.4009775
Slangerup,Denmark,12.155577000000001,55.846608999999994
Slaný,Czechia,14.08308975,50.228433
Slater-Marietta,United States,,
Slatiňany,Czechia,16.6878,49.175979999999996
Slave Lake,Canada,-114.6807805,55.272282000000004
Slavičín,Czechia,17.8945925,49.091572
Slavkov u Brna,Czechia,16.875493666666667,49.14673666666667
Slavonice,Czechia,15.3394875,49.003254999999996
Slavonski Brod,Croatia,18.008979,45.165599
Sleaford,United Kingdom,-0.5160310000000001,53.139610000000005
Sleepy Hollow,United States,-73.84911100000001,41.1015095
Sleman,Indonesia,110.386825,-7.763168
Slemmestad,Norway,10.482588,59.76375899999999
Slidell,United States,,
Sliema,Malta,14.502806,35.909366
Sligo,Ireland,-8.468508333333332,54.273786333333334
Slippery Rock,United States,-80.043,41.062
Sliven,Bulgaria,26.311064000000002,42.680503
Slough,United Kingdom,-0.6090021052631579,51.52149284210527
Slovenj Gradec,Slovenia,15.076806666666664,46.510918333333336
Slovenska Bistrica,Slovenia,15.5526675,46.396266999999995
Slovenske Konjice,Slovenia,15.422460999999998,46.336913
Sloviansk,Ukraine,,
Slušovice,Czechia,17.799384333333332,49.250859
Sládkovičovo,Slovakia,17.631868,48.203034
Smethwick,United Kingdom,-1.9663599999999999,52.50287900000001
Smithers,Canada,-127.063023,54.718674
Smithfield,Australia,145.69501,-16.847504999999998
Smithfield,United States,-74.932007,38.71356
Smiths Falls,Canada,-76.024827,44.908017
Smithtown,United States,-73.213918,40.851367999999994
Smiřice,Czechia,15.8581035,50.299589
Smolensk,Russia,32.0500043,54.7744167
Smorumnedre,Denmark,12.294398999999999,55.7491665
Smołdzino,Poland,17.316942,54.700229
Smržice,Czechia,17.097075500000003,49.502775
Smržovka,Czechia,15.239507999999999,50.738719
Smyrna,United States,-82.2752885,35.222062
Smålandsstenar,Sweden,13.413606,57.172027
Sneek,Netherlands,5.642846,53.034707999999995
Snellville,United States,-84.01889249999999,33.857730000000004
Snezhinsk,Russia,60.751705,56.058071999999996
Snina,Slovakia,22.151607000000002,48.990328000000005
Snoqualmie,United States,-121.8697075,47.526596
Snowmass Village,United States,-106.984839,39.331103000000006
Snyder,United States,-100.914554,32.678399999999996
Snåase,Norway,12.370698999999998,64.2468705
Sobral,Brazil,-40.348169999999996,-3.659615
Soběslav,Czechia,14.719522000000001,49.253133000000005
Sochi,Russia,39.73150666666667,43.59177433333334
Socorro,United States,-106.9056,34.0668
Soest,Germany,8.140044,51.558977
Soest,Netherlands,5.2891691,52.176212799999995
Sofia,Bulgaria,23.333308893710687,42.685278481761
Sogndal,Norway,7.0434956,61.26456399999999
Sogod,Philippines,124.97985700000001,10.392344
Sohag,Egypt,31.7016035,26.563180000000003
Soham,United Kingdom,0.331746,52.339017
Sohar,Oman,57.590903,23.9253925
Sohna,India,77.11928950000001,28.240977
Sokcho,South Korea,128.55549,38.250857
Sokolov,Czechia,12.645867666666668,50.1768015
Sokoto,Nigeria,5.218896666666667,13.087033666666665
Sola,Norway,5.624651,58.870340999999996
Solan,India,77.08562316666666,30.9082025
Solana Beach,United States,-117.26090349999998,32.985160500000006
Solapur,India,75.815128,17.874545333333334
Solaro,Italy,,
Soldotna,United States,,
Soledad,Colombia,-74.768822,10.939974000000001
Soledad,United States,-121.32351299999999,36.434077
Soliera,Italy,,
Solihull,United Kingdom,-1.794037,52.421832571428574
Solikamsk,Russia,56.706852000000005,59.701747
Solingen,Germany,7.03481575,51.16061425
Solkan,Slovenia,13.642897,45.966919
Sollefteå,Sweden,17.234304,63.17685899999999
Sollentuna,Sweden,17.954519599999998,59.44794520000001
Solna,Sweden,17.997282575000003,59.37006315000001
Solok,Indonesia,100.654449,-0.7882279999999999
Solomons,United States,-76.463375,38.331222
Solon,United States,-81.4578114,41.388203399999995
Solothurn,Switzerland,7.5371256666666655,47.20699
Solsona,Spain,1.51931,42.011139
Solvang,United States,-120.12628000000001,34.602204
Solymár,Hungary,,
Sombreffe,Belgium,4.5977440000000005,50.537805999999996
Somerdale,United States,-75.02583100000001,39.836289
Somers Point,United States,-74.594062,39.314734
Somerset,United States,-76.24286533333333,39.949808777777776
Somerset East,South Africa,25.590753,-32.732602
Somersworth,United States,-70.888038,43.245852
Somerville,United States,-67.67928220454546,38.579441
Somoskőújfalu,Hungary,19.825841,48.157212
Son,Netherlands,,
Sondalo,Italy,10.329682,46.334265
Sondershausen,Germany,10.848091,51.369263000000004
Sondrio,Italy,9.816031333333333,46.16965833333333
Songjiang,China,121.181077,31.071816
Songkhla,Thailand,100.54651071428573,7.059194285714286
Sonoma,United States,-122.87618633333334,38.392333
Sonora,Mexico,-113.49649199999999,31.291271000000002
Sonora,United States,-120.38855600000001,38.031832
Sonsonate,El Salvador,-89.718944,13.730770000000001
Sontheim an der Brenz,Germany,10.302438,48.549991
Sonīpat,India,77.03408875,28.96383425
Sopot,Poland,18.557246199999998,54.4433482
Sopron,Hungary,16.58179133333333,47.681706
Soran,Iraq,44.53682,36.649737
Sorbiers,France,4.448926,45.478505
Sorel-Tracy,Canada,-73.1493,46.0147
Soria,Spain,-2.466034,41.761844
Sorocaba,Brazil,-47.30438671428572,-23.502170857142858
Sorong,Indonesia,131.32161100000002,-0.8991899999999999
Soroti,Uganda,33.613085999999996,1.7160950000000001
Sorsogon,Philippines,124.00770700000001,12.975985000000001
Sortland,Norway,15.412951000000001,68.69258099999999
Sosnovyy Bor,Russia,29.083960500000003,59.871177
Sosnowiec,Poland,19.129697750000002,50.28009275
Sotik Post,Kenya,35.359915,-0.7438739999999999
Sotteville-lès-Rouen,France,1.092167,49.420559999999995
Soucieu-en-Jarrest,France,4.701043,45.690098
Souderton,United States,-75.35119399999999,40.282934000000004
Souk Ahras,Algeria,7.925835,36.299023
Soulgé-sur-Ouette,France,-0.578401,48.06176
Soultz-Haut-Rhin,France,7.2343910000000005,47.893615000000004
Souma,Algeria,2.890453,36.510704
Sousse,Tunisia,10.619905800000002,35.8316354
South Bend,United States,-86.24581072727273,41.679495181818176
South Benfleet,United Kingdom,0.517903,51.5602965
South Boston,United States,-71.049976,42.349798
South Brisbane,Australia,153.01507650000002,-27.475822
South Burlington,United States,-73.145533,44.4593055
South Charleston,United States,-81.69937063333333,38.358331033333336
South Deerfield,United States,,
South El Monte,United States,-118.044458,34.047109000000006
South Elgin,United States,-88.3242845,41.983488
South Euclid,United States,-81.5155,41.5076
South Hadley,United States,-72.574503,42.255586
South Holland,United States,-87.614841,41.6033385
South Jordan,United States,-111.961179,40.62355466666667
South Kingstown,United States,-71.47035699999999,41.454478
South Lake Tahoe,United States,-119.951968,38.9463695
South Lancaster,United States,-71.685947,42.445071999999996
South Miami,United States,-80.293193,25.705626000000002
South Molton,United Kingdom,-3.8398294999999996,51.018358500000005
South Ockendon,United Kingdom,0.27765100000000004,51.512231
South Ogden,United States,-111.937702,41.154920000000004
South Orange,United States,-74.246635,40.743144
South Park Township,United States,-79.97763,40.30049
South Perth,Australia,115.87750340000001,-31.986379
South Petherton,United Kingdom,-2.8090015,50.943775
South Plainfield,United States,-74.42252500000001,40.55041
South Point,United States,-82.5796,38.426123
South Portland,United States,-70.2317997142857,43.684650285714284
South River,United States,-74.36071,40.435074
South San Francisco,United States,-122.37979438095238,37.66439019047619
South Shields,United Kingdom,-1.4251703333333332,54.976270666666665
South Tangerang,Indonesia,106.654825,-6.223834
South Tucson,United States,-110.965134,32.191224
South Windsor,United States,-72.60002800000001,41.822641
South Yarmouth,United States,-70.184792,41.667384000000006
Southam,United Kingdom,,
Southampton,United Kingdom,-1.3935663061224488,50.93509520408164
Southampton,United States,-72.37747166666666,40.912090666666664
Southbank,Australia,144.96443,-37.82258166666667
Southborough,United States,-71.50736699999999,42.2939355
Southbridge,United States,73.73034,18.501728
Southbury,United States,-73.234825,41.462216999999995
Southend-on-Sea,United Kingdom,0.714313,51.54728374999999
Southern Pines,United States,-79.38895699999999,35.17457
Southfield,United States,-83.26064716666667,42.47902958333333
Southlake,United States,-97.12210266666666,32.939148
Southport,Australia,153.40842500000002,-27.96495425
Southport,United Kingdom,-2.98837025,53.64279625
Southport,United States,-73.282426,41.1731
Southwater,United Kingdom,-0.34374299999999997,51.036276
Southwold,United Kingdom,1.6798939999999998,52.329399
Soweto,South Africa,27.9485965,-26.2562765
Spalding,United Kingdom,-0.13350560000000003,52.7984824
Sparkill,United States,-73.921729,41.0231415
Sparks,United States,-119.73553575000001,39.5661405
Sparta,United States,-85.967836,40.2275095
Spartanburg,United States,-81.96583887500002,34.964891625
Spata,Greece,23.948373,37.935731
Spearfish,United States,-103.872667,44.497939
Spencerport,United States,-77.792202,43.193954
Speyer,Germany,8.41985225,49.317719000000004
Spiez,Switzerland,7.643973,46.690533
Spilsby,United Kingdom,0.023697,53.163264
Spindale,United States,-81.91377299999999,35.337731
Spinnerstown,United States,-75.425663,40.445757
Spittal an der Drau,Austria,13.501059,46.797468
Spišská Nová Ves,Slovakia,20.560540666666665,48.945338
Split,Croatia,16.44429556,43.50649524000001
Spokane,United States,-117.42290793548389,47.6929394516129
Spokane Valley,United States,-117.24584475,47.67024599999999
Spoleto,Italy,12.725579,42.732402
Spooner,United States,-91.942053,45.934744
Spreitenbach,Switzerland,8.361995,47.429669
Spring,United States,-95.4443445,30.0965105
Spring Arbor,United States,-84.55502,42.207064
Spring Hill,Australia,153.022653,-27.464840000000002
Spring Hill,United States,-82.507856,28.469057
Spring House,United States,-75.237804,40.18566
Spring Lake,United States,-82.14705566666666,42.10811966666667
Spring Lake Heights,United States,-74.029285,40.155206
Spring Valley,United States,-99.59710799999999,38.65191775
Springbok,South Africa,17.887774,-29.665384999999997
Springboro,United States,-84.233114,39.552083
Springdale,United States,-94.17723225,36.1806155
Springe,Germany,9.625563,52.172353
Springfield,United States,-85.76521801226419,39.65360479339623
Springs,South Africa,28.455979,-26.298202000000003
Springvale,United States,-70.799551,43.466024
Springville,United States,-111.649445,40.153387
Springwood,Australia,153.1333195,-27.637701
Spruce Pine,United States,-82.01695600000001,35.934086
Sremska Mitrovica,Serbia,19.851181,45.227779999999996
Sri Jayewardenepura Kotte,Sri Lanka,79.905077,6.884392
Srinagar,India,74.808180225,34.0982742125
Srivilliputhur,India,77.67976,9.575181
Srīnagar,India,78.783517,30.221783000000002
St Albans,United Kingdom,-0.31357994117647053,51.73716876470588
St Andrews,United Kingdom,-2.797456,56.3374506
St Asaph,United Kingdom,-3.250931,52.4457
St Austell,United Kingdom,-4.7739686,50.3484464
St Croix,United States,-64.80022416666667,17.9444695
St Helens,United Kingdom,-2.70944375,53.452274125
St Ives,United Kingdom,-1.4234062499999998,51.79814025
St John's,Antigua and Barbuda,-61.818354500000005,17.1281045
St Johnsbury,United States,-72.022583,44.422191
St Kilda,Australia,144.982442,-37.866636
St Leonards,Australia,151.191801,-33.819863399999996
St Louis,United States,-90.30574103007521,38.72519168421051
St Stephen,Canada,-67.28192,45.192963
St-Malo,France,-2.001601,48.630540499999995
St. Albert,Canada,-113.63241133333334,53.637923666666666
St. Catharines,Canada,-79.257896875,43.151856125
St. Gallen,Switzerland,9.378763817857145,47.42149157142858
St. George's,Grenada,-61.76714933333333,12.025393999999999
St. John's,Canada,-52.752837750000005,47.570013916666674
St. Mary's City,United States,-76.432222,38.189167
St. Paul,Canada,-111.385,53.998999999999995
St. Pete Beach,United States,,
St. Petersburg,United States,-82.6623800625,27.791385125
St. Thomas,Canada,-81.180994,42.762752
St. Thomas,United States,-64.896196,18.3403745
Stade,Germany,9.44334,53.595713
Stadskanaal,Netherlands,6.93571,53.00147
Stadtlohn,Germany,6.932749,51.99152
Stadtschlaining,Austria,16.273993,47.324206
Stafford,United Kingdom,-2.1107644,52.8139588
Stafford,United States,-95.58368966666667,29.636354
Stahnsdorf,Germany,13.211738,52.393914
Staines-upon-Thames,United Kingdom,-0.49653400000000003,51.430546
Stalowa Wola,Poland,22.046446666666668,50.548459333333334
Stamford,United Kingdom,-37.0038325,46.863409999999995
Stamford,United States,-67.45779816666666,42.03251008333333
Stams,Austria,10.984286,47.277714
Stanford,United States,-122.17419362499999,37.428897875000004
Stange,Norway,11.172648500000001,60.7527205
Stans,Switzerland,8.360266000000001,46.962627000000005
Stansstad,Switzerland,8.338117,46.979351
Staples,United States,-94.751595,46.351776
Stara Zagora,Bulgaria,25.3853105,42.353963500000006
Starachowice,Poland,21.145934500000003,51.064374
Stargard,Poland,14.976130999999999,53.3202195
Starkville,United States,-88.80023,33.462150750000006
Starnberg,Germany,11.332994,48.0075115
Starogard Gdański,Poland,18.476028,53.993904
Stará Ľubovňa,Slovakia,20.688412999999997,49.283721
Staré Hradiště,Czechia,15.774915500000002,50.0648135
Starý Kolín,Czechia,15.297279000000001,50.014775
State College,United States,-77.85615646153846,40.8036438076923
Staten Island,United States,-74.11732714285714,40.608284928571436
Statesboro,United States,-81.76745650000001,32.4320665
Statesville,United States,-80.882311,35.812153333333335
Stathelle,Norway,9.617939999999999,59.08074499999999
Staunton,United States,-79.060295,38.1485805
Stavanger,Norway,5.723334275510203,58.96963147959183
Stavern,Norway,10.041278666666669,59.02504633333333
Stavropol,Russia,41.961806,45.043992249999995
Ste. Anne de la Pocatière,Canada,-70.04833333333333,47.36346366666667
Steamboat Springs,United States,-106.82106250000001,40.4703225
Steele,United States,-99.995161,47.143577
Steenbergen,Netherlands,,
Steenwijk,Netherlands,6.103216000000001,52.791169
Steinbach,Canada,-96.689988,49.535536
Steinfurt,Germany,7.338399000000001,52.148222
Steinhagen,Germany,8.433273,51.993548
Steinhausen,Switzerland,8.4828755,47.1919565
Steinkjer,Norway,11.548711833333334,64.0989345
Stellenbosch,South Africa,18.834380222222222,-33.95213288888889
Stendal,Germany,11.596471000000001,52.539028
Stephenville,Canada,-58.576561,48.54985
Stephenville,United States,-98.233698,32.206032
Sterkstroom,South Africa,26.553846000000004,-31.557743
Sterling,United States,-79.69235010526316,39.665699999999994
Sterling Heights,United States,-83.0348685,42.6015225
Sternberk,Czechia,17.290276,49.7240685
Steubenville,United States,-80.647625,40.3761695
Stevenage,United Kingdom,-0.34437176923076923,51.848779615384615
Stevens Point,United States,-89.57666233333333,44.52345833333334
Steyning,United Kingdom,-0.358912,50.899671999999995
Steyr,Austria,14.429017000000002,48.072286
Stickney,United States,,
Stillwater,United States,-95.65754066666665,39.10015366666667
Stirling,United Kingdom,-3.9368754166666666,56.13328666666667
Stjørdal,Norway,10.906039,63.472245750000006
Stockbridge,United States,-77.99118085714285,38.52662971428571
Stockholm,Sweden,18.0156754344898,59.34140105081633
Stockport,United Kingdom,-2.1630308333333335,53.395435416666665
Stockton,United States,-121.30271640000001,37.9915114
Stockton-on-Tees,United Kingdom,-1.3554021428571428,54.58389557142857
Stoke-on-Trent,United Kingdom,-2.1683306521739127,53.00645839130435
Stokesley,United Kingdom,-1.180654,54.459723
Stokmarknes,Norway,14.954557999999999,68.573849
Stolberg,Germany,6.1563885,50.7734085
Stone Ridge,United States,-74.129085,41.851579
Stoneham,United States,-71.10085699999999,42.477228000000004
Stonehaven,United Kingdom,-2.230864,56.969221
Stonehouse,United Kingdom,-2.302203,51.746122
Stonewall,Canada,-97.32769300000001,50.135156
Stony Brook,United States,-73.11315605,40.91031470000001
Stora Höga,Sweden,11.841679,58.022546999999996
Stordal,Norway,5.9993799999999995,60.65069033333334
Storebø,Norway,5.228127,60.09331399999999
Storm Lake,United States,-95.207875,42.642588
Stornoway,United Kingdom,-6.3858255,58.21469999999999
Storrington,United Kingdom,,
Storrs,United States,-72.28645085714287,41.81587928571429
Story City,United States,,
Stoughton,United States,-77.12714033333333,42.393562
Stourbridge,United Kingdom,-2.139743,52.469725000000004
Stowe,United States,-72.687678,44.465861
Stowmarket,United Kingdom,1.019543,52.20014866666667
Strakonice,Czechia,13.853279,49.27624533333333
Stralsund,Germany,13.0814095,54.325872
Stranda,Norway,6.876474000000001,62.271359999999994
Stranraer,United Kingdom,-5.021262999999999,54.899221999999995
Strasbourg,France,7.746710091666669,48.58278803666667
Strasburg,United States,-76.185018,39.961459999999995
Strass im Zillertal,Austria,11.835212,47.404564
Strassen,Luxembourg,6.0959449999999995,49.61996
Straszyn,Poland,18.56713,54.277315
Stratfield Mortimer,United Kingdom,-1.068576,51.37781
Stratford,United States,-75.00806800000001,39.828449
Stratford-upon-Avon,United Kingdom,-1.7097926,52.2023104
Stratham Station,United States,-70.888127,42.973937
Strathpine,Australia,152.988476,-27.305591999999997
Straubing,Germany,12.587056,48.8861055
Straume,Norway,5.128249,60.3566985
Straumen,Norway,11.21899,63.899654000000005
Strausberg,Germany,13.906692999999999,52.560311999999996
Streaky Bay,Australia,134.211912,-32.796054
Streamwood,United States,-88.174621,42.009322999999995
Streatley,United Kingdom,-1.1584969999999999,51.52896
Street,United Kingdom,-2.73401,51.130651
Strel'na,Russia,30.008152000000003,59.847666000000004
Stretford,United Kingdom,-2.312028,53.46901650000001
Stromness,United Kingdom,-3.2995805000000002,58.963473
Stroud,United Kingdom,-2.215254666666667,51.7447875
Stroudsburg,United States,-75.197253,40.987287
Struer Municipality,Denmark,8.589722,56.485556
Struga,North Macedonia,20.707983,41.170528999999995
Stryn,Norway,6.717898,61.90276
Stráž nad Nisou,Czechia,15.018831,50.779781
Stráž pod Ralskem,Czechia,14.792223499999999,50.697892499999995
Strážnice,Czechia,17.314251,48.904032
Strängnäs,Sweden,17.075013000000002,59.351631000000005
Stuart,United States,-81.87641375,28.760329750000004
Studenec,Czechia,15.554947,50.548794
Studénka,Czechia,18.054744666666664,49.711705
Stuhr,Germany,8.768587,53.049308999999994
Stulln,Germany,12.145858,49.42473
Sturbridge,United States,-72.06587266666666,42.125589999999995
Sturgeon Bay,United States,-87.350913,44.833405
Sturgis,United States,-103.50168599999999,44.393015000000005
Sturminster Newton,United Kingdom,-2.304529,50.926875
Stutterheim,South Africa,27.2870105,-32.434146999999996
Stuttgart,Germany,9.167566394318182,48.77711241931818
Stäfa,Switzerland,8.743694999999999,47.238788
Støren,Norway,10.292806,63.036487
Stühlingen,Germany,8.472903,47.767912
Střelice,Czechia,14.715757,49.709405
Stříbro,Czechia,13.00196,49.752721
Subang,Indonesia,107.77753500000001,-6.575488000000001
Subang Jaya,Malaysia,101.60108466666668,3.0743233333333335
Subiaco,Australia,115.82449257142856,-31.946914285714286
Suceava,Romania,26.2515125,47.640428
Sucha Beskidzka,Poland,19.581835,49.738341999999996
Suchdol,Czechia,14.373679999999998,50.143766
Sucre,Bolivia,-65.2571795,-19.045437999999997
Sudbury,United Kingdom,0.7342854999999999,52.0388895
Sudbury,United States,-71.4169074,42.3845848
Suez,Egypt,32.500036,29.997702
Suffern,United States,-74.12391466666666,41.11976533333333
Suffolk,United States,-76.5814095,36.7528035
Sugar Grove,United States,-88.473523,41.779523
Sugar Land,United States,-95.61418749999999,29.62183575
Suihua,China,126.976161,46.657658000000005
Suita,Japan,135.52155572727273,34.794976818181816
Suitland,United States,-76.93052999999999,38.84842633333333
Suizhou,China,113.37503500000001,31.709188
Sujiatun,China,123.35276299999998,41.677104
Sukabumi,Indonesia,106.93406599999999,-6.918164999999999
Sukhumi,Georgia,44.708018,41.722138
Sukkur,Pakistan,68.819009,27.727046
Sukoharjo Satu,Indonesia,110.83810700000001,-7.6651169999999995
Sukolilo,Indonesia,112.779597,-7.2830330000000005
Sukumo,Japan,132.731184,32.935064000000004
Sulaymaniyah,Iraq,45.39849949999999,35.562874
Sulechów,Poland,15.619816,52.07979
Sulejówek,Poland,21.2724175,52.2418745
Sullia,India,75.3837575,12.5536655
Sullivan,United States,-91.170464,38.197175
Sultanbeyli,Turkey,29.232319,40.975326
Suluova,Turkey,35.653985999999996,40.827391999999996
Sulzbach,Germany,7.800403749999999,49.70738075
Sulzbach-Rosenberg,Germany,11.74093,49.504657
Sulzfeld,Germany,10.397606,50.255117999999996
Sumaré,Brazil,-47.1168764,-22.951263199999996
Sumas,United States,-122.269823,48.997763
Sumbawa Besar,Indonesia,117.408483,-8.503668
Sumedang Utara,Indonesia,107.79325850000001,-6.9159005
Sumenep,Indonesia,113.845396,-7.042856
Sumiton,United States,-87.050552,33.749199
Summerside,Canada,-63.884674,46.736997
Summerville,United States,-80.21956800000001,33.046217
Summit,United States,-76.65691100000001,39.372578142857144
Sumoto,Japan,134.895061,34.346499
Sumqayit,Azerbaijan,49.676725,40.574349
Sumter,United States,-80.35373683333334,33.928238666666665
Sumy,Ukraine,34.793943999999996,50.89574359999999
Sun City,United States,-112.28704249999998,33.592830000000006
Sun Valley,United States,,
Sunagawa,Japan,141.90156050000002,43.4806215
Sunbury-on-Thames,United Kingdom,,
Suncheon,South Korea,127.39083325,35.04977025
Sundargarh,India,84.58675535,22.19123705
Sundbyberg,Sweden,17.964818714285713,59.36638785714286
Sunderland,United Kingdom,-1.4077993529411763,54.867073294117645
Sundern,Germany,8.012771,51.328567
Sundsvall,Sweden,17.286237444444442,62.39789711111111
Sungai Petani,Malaysia,100.517372,5.669688
Sunndalsøra,Norway,8.524163,62.667711
Sunnybank,Australia,153.064768,-27.572346999999997
Sunnyvale,United States,-122.01786122,37.39004496
Sunrise,United States,-80.3142374,26.1076886
Sunriver,United States,-121.448158,43.886171999999995
Sunshine Coast,Australia,153.04617466666664,-26.766129333333335
Sunshine West,Australia,144.831004,-37.783044
Sunyani,Ghana,-2.349335,7.342046333333333
Superior,United States,-98.64353874999999,43.35378825
Suquamish,United States,-122.55762800000001,47.729309
Sur,Oman,59.44045500000001,22.505351
Surabaya,Indonesia,112.74807366666667,-7.295808333333334
Surakarta,Indonesia,110.8221915,-7.555640199999999
Surat,India,72.85154355555555,21.129222111111112
Surat Thani,Thailand,86.09707650000001,15.128271999999999
Surendranagar,India,71.66211,22.745103999999998
Suresnes,France,2.2264983999999997,48.8686234
Surgut,Russia,73.40790166666667,61.25088133333333
Surgères,France,-0.7708189999999999,46.107592
Surigao City,Philippines,125.493356,9.790995
Surin,Thailand,103.49496300000001,14.8681145
Surnadal,Norway,8.723466,62.973814000000004
Surprise,United States,-112.376697,33.657584
Surrey,Canada,-122.8180526833333,49.15508260000001
Surrey Hills,Australia,145.1007115,-37.8263355
Susanville,United States,-120.63788033333333,40.428392
Sussex,Canada,-65.524214,45.725582
Sussex,United States,-74.643491,41.039862
Suszec,Poland,18.774002,50.033621999999994
Sutton,United States,-71.93458199999999,43.319534999999995
Sutton Coldfield,United Kingdom,-1.8506809999999998,52.57987
Sutton in Ashfield,United Kingdom,-1.2350430000000001,53.135172
Suva,Fiji,178.43445599999998,-18.1374822125
Suwa,Japan,138.109417,36.037558
Suwanee,United States,-84.156454,34.0639915
Suwałki,Poland,22.932050500000003,54.100685999999996
Suwon,South Korea,126.99829215151517,37.26945766666666
Suzano,Brazil,-46.311006,-23.541613
Suzhou,China,120.64870104042551,31.309272112765957
Suzuka,Japan,136.56833516666666,34.84700166666667
Sušice,Czechia,13.536795000000001,49.241884999999996
Svalöv,Sweden,13.101384,55.920027000000005
Svay Rieng,Cambodia,105.76648899999999,11.100664
Svendborg,Denmark,10.600805999999999,55.058149333333326
Sviadnov,Czechia,18.332754,49.68399
Svinninge,Denmark,,
Svit,Slovakia,20.20154,49.0581185
Svitavy,Czechia,16.471546,49.760877
Svolvær,Norway,14.5661166,68.23408579999999
Svortland,Norway,5.2277135,59.805845000000005
Světlá nad Sázavou,Czechia,15.4120615,49.668906
Swaffham,United Kingdom,0.690275,52.651116
Swainsboro,United States,-82.307012,32.595369
Swakopmund,Namibia,14.133801,-20.962574
Swallowfield,United Kingdom,-0.966074,51.377299
Swampscott,United States,-84.499286,38.056036999999996
Swanage,United Kingdom,-1.960854,50.605624
Swansea,United Kingdom,-3.9522785,51.67086315
Swansea,United States,-89.98295999999999,38.563813
Swarthmore,United States,-75.3547665,39.90592
Swartz Creek,United States,-83.78795799999999,42.91341
Swarzędz,Poland,17.0974695,52.398635
Swavesey,United Kingdom,-0.010226,52.272606
Sweetwater,United States,-100.41572,32.4720215
Swidnica,Poland,16.485106,50.844148
